symbol,timestamp,strike,expiry,put_option_type,put_days_to_expiry,put_identifier,put_open_interest,put_change_in_oi,put_p_change_in_oi,put_total_traded_volume,put_nse_implied_volatility,put_price,put_price_change,put_p_price_change,put_total_buy_qty,put_total_sell_qty,put_bid_qty,put_bid_price,put_ask_qty,put_ask_price,put_spot_price,call_option_type,call_days_to_expiry,call_identifier,call_open_interest,call_change_in_oi,call_p_change_in_oi,call_total_traded_volume,call_nse_implied_volatility,call_price,call_price_change,call_p_price_change,call_total_buy_qty,call_total_sell_qty,call_bid_qty,call_bid_price,call_ask_qty,call_ask_price,call_spot_price,forward,moneyness,f_minus_k,otm_option_type,close_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2023-02-01 15:53:00,19200.0,2023-02-02 15:30:00,PE,0.9840277777777778,OPTIDXNIFTY02-02-2023PE19200.00,8.0,4,100.0,18,0.0,1526.05,31.950000000000045,2.1384110835954786,9600,8900,1200,1578.75,1200,1621.95,17616.3,CE,0.9840277777777778,OPTIDXNIFTY02-02-2023CE19200.00,26120.0,-425,-1.6010548125824073,140934,60.89,0.7,-0.75,-51.724137931034484,888850,75450,4600,0.65,1100,0.7,17616.3,17603.0,-0.086841,-1597.0,CE,0.7,0.9840277777777778,-0.22339264286361557,0.6264717743965635,-2.6534561328329715,-2.6859842372599116,0.003986006173596312,2.06267e-05,-3.4342,0.1079,0.18727710426052163,0.0005063804,-5.8844,1.2281
NIFTY,2023-02-01 15:53:00,19200.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19200.00,515.0,-11,-2.091254752851711,26,19.0,1493.05,98.09999999999991,7.032510125810955,5150,5000,50,1527.4,200,1545.45,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19200.00,7697.0,561,7.861547085201794,16446,16.09,5.65,-3.799999999999999,-40.2116402116402,29150,8150,50,5.5,250,5.65,17616.3,17661.8,-0.083506,-1538.2000000000007,CE,5.65,21.98402777777778,0.042345880414692234,0.16645149314209398,-2.0237760618508815,-2.064626328446611,0.021441841913519832,7.11556e-05,-0.8446,2.2253,22.468741269612657,0.0063678499,-0.879,55.8596
NIFTY,2023-02-01 15:53:00,19300.0,2023-03-29 15:30:00,PE,55.984027777777776,OPTIDXNIFTY29-03-2023PE19300.00,4.0,0,0.0,1,0.0,1315.4,-28.199999999999818,-2.0988389401607486,3550,1750,1750,1452.15,1750,1904.55,17616.3,CE,55.984027777777776,OPTIDXNIFTY29-03-2023CE19300.00,446.0,184,70.22900763358778,1719,13.2,27.9,-8.600000000000001,-23.56164383561644,12150,250,300,27.7,50,37.9,17616.3,17755.15,-0.083429,-1544.8499999999985,CE,27.9,55.984027777777776,0.050958768078274264,0.13980839977190515,-1.496326921693482,-1.5510813063920317,0.06676039085010761,0.0001329171,-1.1308,8.9853,177.5278349334267,0.0143359161,-0.65,149.1633
NIFTY,2023-02-01 15:53:00,19300.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19300.00,131.0,16,13.91304347826087,22,0.0,1520.25,-199.75,-11.613372093023255,4850,3750,50,1622.15,300,1719.8,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19300.00,2934.0,-709,-19.46198188306341,6754,16.77,5.35,-2.6000000000000005,-32.704402515723274,36350,11850,50,4.8,50,7.75,17616.3,17661.8,-0.088701,-1638.2000000000007,CE,5.35,21.98402777777778,0.042345880414692234,0.17368152867423414,-2.0596661524882,-2.102290803160691,0.019665014005559686,6.33752e-05,-0.819,2.068,20.596929310398185,0.0057750291,-0.8318,51.5577
NIFTY,2023-02-01 15:53:00,19400.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19400.00,140.0,12,9.375,14,37.68,1823.7,192.54999999999995,11.804555068509943,4600,3250,50,1721.35,50,1748.15,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19400.00,1212.0,-1260,-50.970873786407765,3378,17.38,4.65,-1.75,-27.34375,25500,3950,1000,4.2,150,9.0,17616.3,17661.8,-0.093869,-1738.2000000000007,CE,4.65,21.98402777777778,0.042345880414692234,0.17853123747974936,-2.1204925165146618,-2.1643073751803477,0.0169390078779002,5.42933e-05,-0.7414,1.8211,17.73920111232484,0.0050933914,-0.7542,46.8151
NIFTY,2023-02-01 15:53:00,19500.0,2023-02-09 15:30:00,PE,7.984027777777778,OPTIDXNIFTY09-02-2023PE19500.00,4.0,3,300.0,8,0.0,1505.0,-355.0,-19.086021505376344,3450,700,100,1783.45,450,1918.85,17616.3,CE,7.984027777777778,OPTIDXNIFTY09-02-2023CE19500.00,2911.0,2032,231.17178612059158,9358,28.61,2.35,-1.1999999999999997,-33.80281690140844,81400,51350,200,2.3,650,2.35,17616.3,17626.85,-0.100991,-1873.1500000000015,CE,2.35,7.984027777777778,0.02653922806902401,0.2881084223443609,-2.348773489121608,-2.3913843728857143,0.009412214997576978,3.36526e-05,-1.1896,0.659,3.5776861914144846,0.0020980082,-1.3814,12.8466
NIFTY,2023-02-01 15:53:00,19500.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19500.00,4086.0,183,4.688700999231361,463,26.95,1816.5,126.54999999999995,7.488387230391429,5750,6000,50,1820.15,50,1837.05,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19500.00,13732.0,-358,-2.5408090844570617,13736,18.19,4.5,-1.7000000000000002,-27.41935483870968,58500,48150,200,4.5,1500,5.05,17616.3,17661.8,-0.09901,-1838.2000000000007,CE,4.5,21.98402777777778,0.042345880414692234,0.18594761339451107,-2.1467980822630484,-2.192433056372418,0.015864166821792446,4.92826e-05,-0.73,1.7217,16.604952221671798,0.0046834137,-0.7223,43.5809
NIFTY,2023-02-01 15:53:00,19500.0,2023-03-29 15:30:00,PE,55.984027777777776,OPTIDXNIFTY29-03-2023PE19500.00,538.0,14,2.6717557251908395,45,21.36,1716.05,129.0,8.128288333700892,5050,5150,750,1692.5,50,1747.5,17616.3,CE,55.984027777777776,OPTIDXNIFTY29-03-2023CE19500.00,6199.0,-47,-0.7524815882164585,8905,13.74,22.15,-4.550000000000001,-17.04119850187266,42100,14950,50,21.5,700,22.3,17616.3,17755.15,-0.093739,-1744.8499999999985,CE,22.15,55.984027777777776,0.050958768078274264,0.1457425974711618,-1.6137418275806628,-1.6708202739538502,0.0528768087162615,0.0001062264,-0.982,7.4858,140.60266169544374,0.012341617,-0.5837,138.4893
NIFTY,2023-02-01 15:53:00,19500.0,2023-02-02 15:30:00,PE,0.9840277777777778,OPTIDXNIFTY02-02-2023PE19500.00,43.0,15,53.57142857142857,33,0.0,1826.55,60.09999999999991,3.4023040561578255,9550,8750,100,1867.0,450,1922.3,17616.3,CE,0.9840277777777778,OPTIDXNIFTY02-02-2023CE19500.00,74450.0,30189,68.2067734574456,213263,71.15,0.75,-0.6000000000000001,-44.44444444444445,1438400,149600,1800,0.65,2700,0.75,17616.3,17603.0,-0.102345,-1897.0,CE,0.75,0.9840277777777778,-0.22339264286361557,0.7305552614469315,-2.6791262999327285,-2.7170586997713104,0.003692950733197098,1.65178e-05,-3.7398,0.1008,0.173234692333087,0.0004102003,-5.5586,1.0045
NIFTY,2023-02-01 15:53:00,19600.0,2023-02-23 15:30:00,PE,21.98402777777778,OPTIDXNIFTY23-02-2023PE19600.00,65.0,0,0.0,4,0.0,1729.55,-125.95000000000005,-6.787927782268932,6650,3800,1500,1865.75,700,2044.75,17616.3,CE,21.98402777777778,OPTIDXNIFTY23-02-2023CE19600.00,1256.0,-35,-2.7110766847405112,966,18.83,4.3,-1.1500000000000004,-21.100917431192666,37250,7050,800,4.25,900,5.5,17616.3,17661.8,-0.104125,-1938.2000000000007,CE,4.3,21.98402777777778,0.042345880414692234,0.1929269977467651,-2.175485379232235,-2.22283322299559,0.014759189911186221,4.46444e-05,-0.7119,1.6182,15.441241548357969,0.0043014568,-0.6883,40.5615
